Date,TEMP,HUMI,RAIN,WIND,AIRP,SOLA,SUNH
2018/8/12,26.6,93,22.1,11.5,996.5,7.38,0.2
2018/8/13,28.5,83,0.5,11.3,996.3,18.99,7
2018/8/14,27.4,89,29.8,11.9,996.2,12.58,2.5
2018/8/15,27.8,85,1.2,10.9,999.2,13.15,2.9
2018/8/16,27.4,89,3.2,9.3,1000.1,7.6,0.8
2018/8/17,26.8,91,39.3,4.9,1000.2,5.28,0.1
2018/8/18,28.1,84,32,7.3,1001.4,15.46,3
2018/8/19,28.2,85,36.9,7.6,1002.5,15.62,3.2
2018/8/20,27.4,90,54.4,5.5,1002.3,6.92,0.9
2018/8/21,28,86,24.2,4.5,1000.2,11.01,4
2018/8/22,28.3,83,27.4,7.5,1000.1,19.28,8.5
2018/8/23,27.5,86,26.4,7.7,1001.7,12.84,3.2
2018/8/24,28.9,82,0.1,7.2,1001.6,16,4.9
2018/8/25,30.2,73,0,9.2,999.8,20.67,9.6
2018/8/26,28.6,76,72.9,6.4,999.5,12.37,3.3
2018/8/27,26.7,87,30.5,6.6,1001.3,11.22,1.8
2018/8/28,26,92,94.4,5.1,1002.2,7.9,1.2
2018/8/29,26.9,91,21.4,9.5,1002.5,4.96,0.1
2018/8/30,27.5,88,7.4,12.8,1005.5,3.54,0
2018/8/31,27.4,88,6.6,10.1,1009.3,4.17,0
2018/9/1,25.8,94,31.2,5,1009.9,2.71,0
2018/9/2,26.4,88,11.8,6.1,1007.9,14.65,4.8
2018/9/3,27.4,82,0.8,6.7,1006.9,17.12,5.1
2018/9/4,28.9,81,0,9.3,1005.7,25.3,11.1
2018/9/5,29.4,81,0.1,7.3,1004.9,22.32,9
2018/9/6,29.3,82,0,8,1005.4,18.69,7.6
2018/9/7,29,79,0.2,6.3,1006.3,11.61,3.5
2018/9/8,27.3,78,48,7.7,1008.6,8.13,2.7
2018/9/9,26.6,73,7.6,9.3,1011.5,10.87,1.7
2018/9/10,26,78,0,7.5,1012.5,10.62,3.3
2018/9/11,28.4,59,0,6.8,1009.3,23.66,11
2018/9/12,27.3,76,0.2,14,1007.7,7.84,1.2
2018/9/13,27.5,82,1.9,12.6,1009.4,15.16,5.5
2018/9/14,28.5,76,0,7.6,1009.2,16.26,7
2018/9/15,31,60,0,11.6,1002.8,22.64,9.7
2018/9/16,26,85,187.9,38.9,990.9,1.06,0
2018/9/17,27.1,88,11.3,18.8,1008.6,8.48,1.3
2018/9/18,27.8,83,2.7,11.9,1013.7,21.69,8.9
2018/9/19,28.3,77,0,6.3,1012.7,20.24,10.1
2018/9/20,28.6,76,0,7.1,1011,20,8.4
2018/9/21,28.7,71,0,8.4,1011.6,23.08,10.7
2018/9/22,28.5,76,0,7,1013.3,20.27,11.2
2018/9/23,28.8,77,0,7.5,1013.1,19.33,6.6
2018/9/24,26.7,87,82.7,7.3,1011.1,10.73,2.5
2018/9/25,26.7,77,42.7,9.4,1009.9,17.29,5.9
2018/9/26,26.5,80,3.4,5.9,1009.6,9.51,3.4
2018/9/27,27,76,0,7,1009.8,13.03,4
2018/9/28,27.3,66,0,8.7,1009.9,15.77,5.9
2018/9/29,27.1,55,0,10,1008.9,20.9,10.6
2018/9/30,27.1,57,0,10.5,1010.5,20.53,10.6
2018/10/1,26.5,66,1.8,7.6,1013.9,14.41,5.2
2018/10/2,26.5,64,0,10.1,1014.9,20.03,9.8
2018/10/3,26.1,66,0,9.1,1015.3,20.38,10.4
2018/10/4,26.4,52,0,6.9,1013.8,21.79,10.7
2018/10/5,26.5,34,0,10.3,1012.1,22.86,10.8
2018/10/6,26.1,45,0,7.3,1013.4,22.37,10.9
2018/10/7,26.4,68,0,10.2,1014.7,22.17,10.4
2018/10/8,26.2,73,3.8,11.1,1014.2,20.46,9.5
2018/10/9,25.9,78,0.6,8.9,1013.7,12.23,4.5
2018/10/10,24.4,81,52.8,6.2,1014.7,6.99,1.6
2018/10/11,22.7,68,0,10.2,1017.6,7.75,0.3
2018/10/12,23.2,71,0.4,9,1018.9,14.13,4.1
2018/10/13,24.2,70,0.2,11.6,1017.5,16.2,5.5
2018/10/14,24.7,78,0.4,13.3,1015.5,12.68,2.7
2018/10/15,25.2,83,31.4,10.5,1014.6,10.42,2.8
2018/10/16,24,90,11.3,6.4,1013.2,5.6,0.6
2018/10/17,23,82,1.5,6.3,1012.5,5.9,0
2018/10/18,22.2,86,14.7,10.2,1014.7,6.14,0.2
2018/10/19,23.8,76,0.4,15.7,1017.2,11.64,1.6
2018/10/20,23.6,77,0,14.2,1018.6,9.8,3.2
2018/10/21,24.4,76,0,11.7,1017.6,18.53,8.1
2018/10/22,24.5,81,0,6.7,1015.9,10.88,4.6
2018/10/23,24.8,78,0,6.6,1016.5,8.67,0.1
2018/10/24,24.8,78,0,10.8,1016.8,12.53,4.5
2018/10/25,25,78,0,10.6,1017,16,7
2018/10/26,25.9,74,0,7.4,1016.5,14.54,8.2
2018/10/27,25,57,0,8.9,1018.1,13.69,6.7
2018/10/28,23.9,49,0,6.1,1017.4,20.12,10.6
2018/10/29,25,29,0,8.4,1015.1,21.28,10.6
2018/10/30,25.5,26,0,15.6,1014.8,21.1,10.5
2018/10/31,24.6,30,0,16.9,1014.2,15.93,6.2
2018/11/1,24,41,0,14.8,1012.5,16.13,7
2018/11/2,21.7,69,0.2,11.1,1015.5,8.89,1.7
2018/11/3,21.5,83,4.7,5.2,1016.7,5.95,0
2018/11/4,23.3,83,0,9.4,1016.6,8.73,2.9
2018/11/5,24.2,78,0,13.5,1016.8,15.01,5.6
2018/11/6,24.3,76,0,13.4,1017.5,19.86,10.2
2018/11/7,24.8,76,0,11.5,1017.6,16.48,6.9
2018/11/8,25.3,71,0,6.1,1016.6,12.03,5.9
2018/11/9,24.2,71,0,10.3,1016.8,13.79,5.1
2018/11/10,23.3,79,0,15,1017.9,7.12,0.8
2018/11/11,23.4,78,0,9.4,1017,14.8,6.7
2018/11/12,24.5,77,0,5.5,1014.2,10.95,4.5
2018/11/13,23.8,76,0,11.4,1014.1,14.7,6
2018/11/14,23,75,0,14.4,1015.6,12.32,3.9
2018/11/15,22.6,83,0,16,1015.8,3.63,0
2018/11/16,23.4,86,1.6,11.3,1015.2,5.66,0.6
2018/11/17,23,89,1.7,11.7,1015.8,2.46,0
2018/11/18,23.4,83,0,10.8,1016.2,11.94,4.5
2018/11/19,23.6,73,0,8.6,1017.5,13.68,6.4
2018/11/20,22.5,80,0,13.1,1017.4,7.79,2.9
2018/11/21,23.9,78,0.6,9.6,1016.4,17.04,8.8
2018/11/22,19.9,60,0.1,11.3,1019.9,7.62,1.4
2018/11/23,20.5,62,0,8,1020.1,16.61,9.3
2018/11/24,21.2,72,0,11.3,1019.7,12.77,6.7
2018/11/25,19,82,22.1,6.8,1018.8,2.75,0
2018/11/26,18.8,86,15,5.9,1018.9,5.04,0.3
2018/11/27,20.1,81,16.6,6.7,1019,5.53,0.2
2018/11/28,20,87,7.2,7,1019.3,4.82,0
2018/11/29,21.1,73,0,9.8,1021,13.34,6.1
2018/11/30,21.2,69,0,12.5,1020.4,17.2,9.5
2018/12/1,21.9,77,0,11.5,1018.3,13,6.2
2018/12/2,22.1,81,0,9.9,1016.4,15.31,9.3
2018/12/3,23.4,78,0,8.7,1016.5,13.66,7.2
2018/12/4,24.7,76,0,4.9,1016,17.37,9.1
2018/12/5,23.1,81,0,12.5,1015.5,4.79,0.6
2018/12/6,22.9,83,0.1,10.3,1015.5,9.4,2
2018/12/7,20.4,87,0.9,9.3,1018.5,1.21,0
2018/12/8,17.1,73,0,8.4,1021.6,6.09,0.2
2018/12/9,16.4,73,0,6.5,1021.5,4.26,0.5
2018/12/10,16.7,72,0,5.2,1019.7,3.74,0.1
2018/12/11,17.6,63,0,7.6,1020.3,12.68,4.9
2018/12/12,14,62,0,9.4,1024.2,4.58,0
2018/12/13,14.9,63,0,8.3,1025.1,10.85,2.6
2018/12/14,16.1,68,0,6.2,1025.3,4.94,0
2018/12/15,18.7,71,0,6.8,1023.5,12.9,6.6
2018/12/16,19,70,0,5.9,1022,8.41,1.2
2018/12/17,17.6,47,0,8.9,1022.2,15.07,8.4
2018/12/18,17.5,54,0,10.2,1022.2,14.9,8.5
2018/12/19,19.6,76,0,12.1,1019.5,13.78,6.4
2018/12/20,21.3,84,0,9.6,1016.5,8.02,2
2018/12/21,22.2,85,0,10.5,1016.1,15.47,8.7
2018/12/22,22,75,0,9.3,1017,13.52,7.1
2018/12/23,19.7,86,8.6,10.8,1017.6,4.34,0
2018/12/24,17.4,84,0.2,8.1,1017.5,3.9,0
2018/12/25,19.2,80,0,8.2,1015.5,7.02,0.1
2018/12/26,20.4,83,0,4.5,1014.3,16.11,9.4
2018/12/27,19.9,77,0.1,7.6,1016.6,10.06,3.5
2018/12/28,17.4,66,0,12.3,1021.6,14.58,6.8
2018/12/29,13.1,64,0,13.4,1026.1,7.31,0.6
2018/12/30,11.9,63,0,11.9,1026.5,12.23,5.6
2018/12/31,12.4,64,0,8.1,1027,11.52,4.4
2019/1/1,13.6,63,0,7.9,1026.5,12.02,4.6
2019/1/2,14.1,63,0,10.2,1025.4,5.73,0.1
2019/1/3,15.8,82,0,6.1,1024.3,3.15,0
2019/1/4,18.6,82,0.2,9,1022.8,8.66,1.3
2019/1/5,20,85,0,4.5,1020.5,7.15,0.5
2019/1/6,18.3,82,0,6.5,1021.5,5.28,0
2019/1/7,18.1,82,0,10.3,1021.4,7.77,0
2019/1/8,18.7,84,0.1,4.9,1021.3,5.26,0
2019/1/9,17.3,84,0,11.3,1022.3,8.34,2.7
2019/1/10,18.8,81,0,9.6,1020.2,9.07,2.6
2019/1/11,20.4,83,0,6.4,1018.6,13.31,6.5
2019/1/12,20.9,82,0,4.9,1018.3,13.83,8.6
2019/1/13,17.9,91,0,9.8,1019.3,4.1,0
2019/1/14,17.9,87,0.1,10.1,1018.8,5.88,0.1
2019/1/15,18.8,86,5.2,7.7,1018.8,6.76,1.2
2019/1/16,16.7,68,0,9.7,1020.5,7.02,0.8
2019/1/17,16.3,66,0,6.6,1022.2,16.14,8.1
2019/1/18,16.5,71,0,8.3,1022.1,6.95,2
2019/1/19,18.4,74,0.1,10.1,1019.6,9.51,1.7
2019/1/20,17.5,93,0.2,7.2,1018.9,12.69,5.2
2019/1/21,17,55,0,10.5,1021.8,11.74,4.2
2019/1/22,15.4,44,0,8.3,1022.3,17.51,10
2019/1/23,15.6,57,0,7.7,1021,17.11,9.8
2019/1/24,16.4,68,0,11.3,1020.6,18.27,10
2019/1/25,18.4,63,0,7.8,1021.2,17.96,10.2
2019/1/26,17.6,71,0,11.3,1023.1,15.66,8.6
2019/1/27,16.3,68,0,13,1023.6,13.77,7
2019/1/28,16.9,65,0,13.5,1021.6,11.25,3.3
2019/1/29,18,72,0,11.2,1021.4,19.33,9.8
2019/1/30,19,70,0,11.7,1020.8,15.04,6.7
2019/1/31,21.6,74,0,5.5,1018.9,14.22,7.7
2019/2/1,18,66,0,9.2,1021.6,6.77,0
2019/2/2,18.2,79,0,12.8,1018.4,13.71,5.1
2019/2/3,21.6,82,0,4.9,1017.2,14.97,7.8
2019/2/4,21.4,82,0,8,1018.1,15.35,7.4
2019/2/5,19.8,83,0,11.6,1017.4,12.39,4.3
2019/2/6,21.8,85,0,7.6,1014.5,10.35,3.7
2019/2/7,22.5,83,0,7.8,1014.8,13.8,7.1
2019/2/8,21.1,88,0.1,11.2,1015.3,10.44,4.4
2019/2/9,18.8,91,1.4,14.7,1017.9,5.99,0
2019/2/10,17.5,91,1.1,14.2,1021.7,4.51,0
2019/2/11,17.8,85,0,8.3,1024.3,4.32,0
2019/2/12,18.6,81,0.2,9,1024.2,17.98,8.1
2019/2/13,20.7,79,0,6.9,1021.8,10.77,3.5
2019/2/14,20,83,0,13.9,1020.6,16.6,7.3
2019/2/15,20,83,0.2,11.4,1019.9,12.18,2.6
2019/2/16,21.9,81,0,8.9,1017.9,18.5,9.8
2019/2/17,18.4,86,0,15.8,1017.8,7.19,0.8
2019/2/18,17.3,92,20.6,14.5,1015.4,2.42,0.2
2019/2/19,20.2,91,24.3,13.3,1016.8,11.47,3.8
2019/2/20,22.4,92,0.1,9.8,1018.5,9.12,1.2
2019/2/21,21.2,93,0,11.8,1017.4,12.48,3.1
2019/2/22,20.4,81,5.3,7,1017.2,15.79,4.6
2019/2/23,17.4,87,11.1,13.3,1015.8,3.42,0
2019/2/24,16.6,80,2.9,5.4,1016.9,9.39,0.7
2019/2/25,17.5,84,0,6.5,1017.5,4.19,0
2019/2/26,18.4,88,0,12.6,1017.6,5.26,0.1
2019/2/27,20.3,84,0,12,1015.5,15.52,5.7
2019/2/28,22.3,85,0,7.8,1014.7,12.86,5.6
2019/3/1,20.2,89,1,13.6,1016.1,7.06,0.4
2019/3/2,21.1,87,0,12.5,1012.7,15.87,5
2019/3/3,21.1,85,5.2,6.2,1011.3,10.91,4.2
2019/3/4,20.6,81,10.6,11.3,1013.7,12.57,3.2
2019/3/5,21.8,88,36.2,14,1012.1,11.56,2
2019/3/6,20,93,53.4,11.8,1013.2,2.87,0
2019/3/7,17.4,91,35.6,10.7,1015.8,1.91,0
2019/3/8,16,92,11.3,16,1016,2.7,0
2019/3/9,17.3,96,12.1,12.9,1012.2,1.98,0
2019/3/10,17.4,85,4.6,5,1013.6,3.53,0
2019/3/11,17.9,78,8.2,6.7,1014.9,15.54,6.5
2019/3/12,19.5,76,0,8.8,1016.4,22,10.7
2019/3/13,20.6,68,0,12.3,1017.8,16.09,6.1
2019/3/14,20,81,8.2,9.8,1018.3,2.26,0
2019/3/15,18.1,78,0.7,8.9,1020.6,3.77,0
2019/3/16,19.9,60,0,13.7,1020,15.6,7.1
2019/3/17,20.5,75,0,13.6,1018.9,15.29,4.9
2019/3/18,21.2,82,0,9.5,1016.8,15.33,5.1
2019/3/19,22.9,84,0,7.8,1014.8,19.59,10
2019/3/20,23,88,0,10.5,1013,10.46,1.8
2019/3/21,25,81,0,7.6,1011.4,11.87,4.1
2019/3/22,25.4,84,0,7.8,1012,6.86,0.9
2019/3/23,19.3,90,3.4,13.8,1017.1,4.37,0
2019/3/24,16.8,89,0.4,13,1018,3.39,0
2019/3/25,20.2,84,1.2,7,1016.8,10.79,2
2019/3/26,21.5,84,0,10.7,1018.5,12.03,3.2
2019/3/27,21.9,81,0,11.7,1017.1,15.16,4.8
2019/3/28,24.1,84,0,5.8,1012.6,14.99,6.6
2019/3/29,24,87,8.7,7.6,1010.5,12.85,2
2019/3/30,22.7,85,0,9.9,1013.3,8.49,0.6
2019/3/31,21,85,5.3,17.5,1016.8,6.36,0.1
2019/4/1,19.8,80,0,15.8,1019.3,9.28,0.2
2019/4/2,20.4,74,0,13.9,1018.2,15.82,3.6
2019/4/3,22.4,79,0,10.9,1016.9,18.8,7
2019/4/4,21.1,83,0,12.4,1016.7,8.88,1.6
2019/4/5,23.6,77,0,6.6,1014.5,22.86,9.2
2019/4/6,24.5,80,0,7,1013,22.21,10.3
2019/4/7,25.2,82,0,8.9,1012.5,19.82,8.8
2019/4/8,26.3,81,0,7.8,1011.6,17.59,6.4
2019/4/9,26.4,80,0,7.9,1011.1,15.27,5
2019/4/10,26.6,81,0,8.1,1010.9,18.7,6.6
2019/4/11,26.8,81,0,6.6,1010,12.05,3.9
2019/4/12,21.7,89,5.2,16,1013.3,4.07,0
2019/4/13,20.7,93,3.6,14.9,1014.3,3.05,0
2019/4/14,22.3,90,9.6,11.8,1013.8,6.62,0.6
2019/4/15,21.6,84,1,14.6,1014.4,9.35,0.3
2019/4/16,20.8,91,11.3,9.8,1012.6,5.35,0.6
2019/4/17,23.2,84,0,6.1,1012.2,14.4,3.9
2019/4/18,23.5,90,6,12,1010,4.6,0
2019/4/19,23.4,92,77.8,11.3,1007.7,5.94,0.6
2019/4/20,22.9,96,42.2,11.1,1007.2,2.79,0
2019/4/21,26.3,87,0.5,7.5,1008,13.21,2.6
2019/4/22,27.3,83,0,6.6,1009.3,17.41,6.3
2019/4/23,27.6,82,0,7.6,1010.4,23.16,8.7
2019/4/24,27.7,78,0,8.7,1009.9,25.19,9.6
2019/4/25,28.2,78,0,9.3,1009.3,23.61,10.5
2019/4/26,27.9,82,0.7,9.3,1010.4,18.87,7.6
2019/4/27,24.4,86,17.1,14.6,1012.8,3,0
2019/4/28,24,88,3.9,12.3,1013.2,13.16,2.1
2019/4/29,26,86,0,9.8,1010.9,17.49,5.8
2019/4/30,26.4,81,4.5,8,1008,8.4,1.3
2019/5/1,25.2,76,0,9.5,1009.1,13.81,3
2019/5/2,22.3,79,0.8,13.4,1012.1,6.79,0.2
2019/5/3,21.3,79,5.6,12.3,1014.5,11.86,1.7
2019/5/4,22.1,75,9.4,16.6,1013.2,6.33,0
2019/5/5,21.3,93,7.5,14.3,1009.4,2.62,0
2019/5/6,21.4,90,12.9,15,1008.7,4.98,0
2019/5/7,20.1,86,17.5,16.4,1010.2,4.05,0
2019/5/8,19.9,87,25.6,15,1009.3,4.24,0
2019/5/9,22.6,88,9.2,5.9,1008.1,11.16,1
2019/5/10,23.5,87,0,8.1,1010,11.28,3.4
2019/5/11,25.1,73,0,11.1,1011.5,24.91,11.3
2019/5/12,25,78,0,12.4,1011.2,25.66,9.7
2019/5/13,24.7,89,0,11.1,1010.5,11.76,0.5
2019/5/14,27.2,83,0,6.7,1009.2,20.38,8
2019/5/15,28.2,84,0,5.5,1009.1,9.71,1.8
2019/5/16,28.9,84,0.6,8.9,1007.4,18.86,5
2019/5/17,29.2,82,0.2,8.8,1005.5,16.61,3.9
2019/5/18,29.7,80,0,10.3,1005.2,22.74,9
2019/5/19,30,79,0,8.8,1006.9,19.6,7.2
2019/5/20,28.7,84,10,7.7,1008,12.84,2.7
2019/5/21,24.5,81,3.2,13.9,1010.8,9.4,0.2
2019/5/22,24.9,82,0.8,12.2,1010.1,23.04,8.6
2019/5/23,25.4,90,6.4,10.7,1010.2,7,0.1
2019/5/24,24.4,92,25.8,13.5,1011,4.73,0.1
2019/5/25,26.3,90,2.9,11.9,1008.8,10.3,1.2
2019/5/26,26.1,91,15.8,9,1007.8,8.61,2.5
2019/5/27,26.1,93,26.5,6.1,1008.1,4.19,0
2019/5/28,25.6,92,41,6.9,1008.7,6.16,0.9
2019/5/29,24.3,91,0.8,13.8,1009.9,3.54,0
2019/5/30,24.1,88,2.2,13.3,1010.1,11.47,1
2019/5/31,25.4,92,9.9,7.2,1008.7,8.17,0.1
2019/6/1,26.8,87,39.9,7.2,1007.5,13.72,2
2019/6/2,26.8,87,3.3,7.7,1007.2,17.46,4.5
2019/6/3,27.1,86,33.3,8,1007.3,13.98,3.8
2019/6/4,27.6,89,34.7,6.9,1008.6,13.17,3.4
2019/6/5,29.2,80,0,7.5,1009.5,21.86,7.3
2019/6/6,29.7,78,0,8.9,1010.4,21.58,7.8
2019/6/7,29.7,77,0,9.6,1010.4,25.09,9.9
2019/6/8,29.8,77,0,10,1008.5,25.28,9.6
2019/6/9,29.7,79,4.3,11.5,1005.4,21,6.4
2019/6/10,29.1,81,3.2,10,1003.5,13.71,2.3
2019/6/11,27.2,92,103.1,5.6,1004.4,6.09,0.3
2019/6/12,27.2,90,1.1,11,1005.3,10.57,1.4
2019/6/13,27.2,89,67.2,8.3,1003,5.34,0.2
2019/6/14,28.4,72,13.6,8.6,1002.4,26.21,10.7
2019/6/15,28.3,70,0,11.1,1005.3,26.66,11.1
2019/6/16,27.4,79,0,13.8,1006.5,22.41,9
2019/6/17,27.2,87,3.4,11.8,1007.3,6.35,0.5
2019/6/18,28.3,87,9.7,7.2,1008.1,10.06,2.4
2019/6/19,28.6,86,14.7,6.4,1007.8,14.02,2.8
2019/6/20,29.9,80,1,8.8,1006.9,22.71,9.2
2019/6/21,30.4,78,0.5,10,1005.9,24.56,8.7
2019/6/22,30.4,78,0.2,10,1004.7,23.33,8.9
2019/6/23,29.9,81,4.7,9.5,1004.8,15.28,3.9
2019/6/24,28.5,87,18,8.5,1006.2,4.25,0.2
2019/6/25,26.9,88,35.9,5.7,1006.7,7.68,0.4
2019/6/26,28.3,86,1.7,6.3,1004,12.07,3.7
2019/6/27,29.9,82,0.2,8.8,1001.7,15.88,5.3
2019/6/28,30.3,81,4.4,7.7,1001.7,16.71,5.3
2019/6/29,30.8,78,0.1,8.2,1001.6,17.59,6.5
2019/6/30,29.3,84,33.1,7.3,1001.6,15.11,6.4
2019/7/1,29.7,80,11.1,11.7,1001.6,24.32,8.5
2019/7/2,28.3,85,28.9,12.6,1001.4,14.26,3.5
2019/7/3,26.2,94,76.8,8.8,1004,4.03,0
2019/7/4,28.6,84,13.2,10.7,1006.3,12.59,2.4
2019/7/5,29.3,80,1,9.5,1004.9,21.72,7.4
2019/7/6,29.4,80,0.4,9.3,1003.5,16.52,3.8
2019/7/7,29.4,80,1.6,10.8,1004.7,10.94,1.8
2019/7/8,29.7,79,0,11.1,1005.6,11.13,1.7
2019/7/9,29.5,81,6.7,12.4,1003.4,16.03,3.5
2019/7/10,28,87,10.4,8.3,1003.5,5.81,0
2019/7/11,28.3,86,12.6,7.9,1007.5,9.4,1.1
2019/7/12,29.6,79,1.7,10.1,1007.4,18.59,6.1
2019/7/13,29.7,78,0.8,11.2,1005.4,19.96,6.5
2019/7/14,29.6,80,0,9.7,1004,12.19,2.4
2019/7/15,29.9,79,0,8.5,1004.8,21.11,9.6
2019/7/16,30,77,0,8,1004.7,24.34,10.9
2019/7/17,30.3,79,0,8.3,1001.4,16.59,6.2
2019/7/18,31,75,0,8.6,998.7,20.4,9.5
2019/7/19,29,85,23.7,8,1001.2,8.93,1.9
2019/7/20,28.1,89,9.5,7.8,1005.2,10.83,2.8
2019/7/21,28.9,84,2.3,8,1006.4,15.97,6.2
2019/7/22,28.7,83,0.1,7.4,1005.5,11.59,1.5
2019/7/23,29,81,0,8.6,1005.3,18.54,6.8
2019/7/24,29.6,81,0,9.1,1006.6,18.99,6.3
2019/7/25,29.7,80,0.6,7.9,1008,17.42,7.1
2019/7/26,30.2,78,0,10.3,1006.9,26.56,11.4
2019/7/27,30.2,77,0,10,1005.8,24.78,10.4
2019/7/28,28.8,82,7.1,8,1006.6,12.64,3
2019/7/29,28.1,83,1.3,11.3,1006.6,13.5,3.3
2019/7/30,28.5,82,21.6,17.8,1004.5,16.14,4.8
2019/7/31,25.9,90,141,20.7,1002,4.96,0.1
2019/8/1,26,93,91,22,1000.1,1.44,0
2019/8/2,26.8,89,7.7,15.1,1002.1,10.2,1.6
2019/8/3,26.4,90,24.8,11.1,1002.7,7.47,0
2019/8/4,27.8,80,0,9.1,1002.7,12.65,1.7
2019/8/5,29.5,74,0,10.2,1003.1,26.59,11.5
2019/8/6,29.4,76,0,8.3,1002.7,10.46,2.7
2019/8/7,29.5,69,0,10.3,1000.7,21.86,8.2
2019/8/8,30.1,74,0,9.6,998.5,24.44,10.9
2019/8/9,31,75,0,10.8,997.2,22.86,11
2019/8/10,30.3,84,0,10.5,999,16.79,4.8
2019/8/11,30,83,3.7,11.5,1000.7,20.74,7.8
2019/8/12,30.5,82,0,9.2,1001.6,23.78,8.5
2019/8/13,30.4,81,3.5,10,1001.7,25.99,10.8
2019/8/14,29.7,81,31,9.2,1002,22.26,7.7
2019/8/15,29.7,79,2.3,10.5,1001.9,23.02,8.6
2019/8/16,29.5,82,1.5,8.8,1003.4,13.55,3.8
2019/8/17,27.6,88,39.1,6.3,1005.6,9.14,3.2
2019/8/18,27.3,88,20.2,8.8,1005.1,12.55,4.9
2019/8/19,28.5,84,0,6.4,1003.9,13.52,4
2019/8/20,28.6,80,0,9.5,1004.8,18.97,7.5
2019/8/21,28.9,74,0,10,1005.9,23.65,9.7
2019/8/22,29.1,77,0,6.2,1006.6,20.04,9.4
2019/8/23,28.8,80,0,6.7,1006.7,13.56,3.8
2019/8/24,30.7,75,0,10.5,1002.3,21.1,10
2019/8/25,26.4,92,98.8,8.5,1000.8,2.46,0
2019/8/26,25.4,94,167.6,7.3,1006.3,8.55,1.4
2019/8/27,28.3,87,3.2,9,1008.1,15.48,4.3
2019/8/28,29.8,75,0,9.1,1006.2,20.1,10.2
2019/8/29,28.7,83,7,14.8,1005.6,15.28,4.7
2019/8/30,27.4,86,8.6,7.9,1007.6,11.94,3.6
2019/8/31,26.8,90,37.6,9.6,1007.8,12.39,2.3
2019/9/1,28.1,80,10.6,14.5,1006.5,15.74,4.7
2019/9/2,26.9,88,43.1,14.5,1007,4.89,0.1
2019/9/3,28.4,78,10.4,14.4,1005.6,17.56,5.9
2019/9/4,26.9,87,72.7,12.4,1004,11.07,1.4
2019/9/5,27.1,87,28,10,1003.1,13.47,4.1
2019/9/6,28.8,78,0.2,9.9,1002.5,24.17,9.5
2019/9/7,29.7,78,0.5,5.3,1003.6,19.46,8.2
2019/9/8,29.7,81,1.4,6.3,1004.7,17.54,9
2019/9/9,29.2,80,0,6.8,1005.8,11.38,4.1
2019/9/10,29.7,76,0,9.2,1008.9,24.46,10.5
2019/9/11,29.9,72,1.2,8.2,1011.3,24.19,10
2019/9/12,29.9,72,0,9,1009.9,21.83,9.8
2019/9/13,29.6,77,0,8.8,1008.4,18.52,6.1
2019/9/14,29.4,77,0.1,6.8,1008.4,13.7,4.8
2019/9/15,28.8,76,14.3,6.5,1008.2,15.13,5.5
2019/9/16,29.1,75,3.2,8.1,1007.7,21.08,7.4
2019/9/17,28.8,76,3.1,11.3,1009,15.92,4.8
2019/9/18,28.5,78,17.4,7.5,1010.9,14.43,5.2
2019/9/19,27.8,72,12.7,7.3,1011.3,22.84,10.3
2019/9/20,28.9,47,0,8.7,1008.7,24.19,11
2019/9/21,29,37,0,11,1008,23.98,11.1
2019/9/22,27.9,34,0,13.6,1012.2,24.5,11.2
2019/9/23,27.2,55,0,11.3,1016.2,19.27,8
2019/9/24,27,69,0,9.6,1017.5,18.1,7
2019/9/25,26.8,70,0,7.5,1017.3,13.24,5.9
2019/9/26,26.7,70,0,8.9,1017.2,18.23,7.6
2019/9/27,27,71,0,6.8,1016.6,13.39,5.7
2019/9/28,27.5,70,0,6.7,1015,18.39,8.6
2019/9/29,28.3,74,0,6,1012.8,17.73,8.8
2019/9/30,29.9,62,0,8,1008.8,20.19,10
2019/10/1,29.9,60,0,8.9,1009.4,21.52,10.7
2019/10/2,29,74,0,9.9,1011.2,21.74,10.6
2019/10/3,28.6,68,0,8.9,1012.1,22.59,10.5
2019/10/4,27.9,70,0,7.2,1012.2,15.2,8
2019/10/5,28.6,69,0,6.9,1012.9,19.69,9.9
2019/10/6,25.7,81,49.9,12,1014.7,5,0.2
2019/10/7,26.4,83,24.5,13.2,1015.4,12.36,3.2
2019/10/8,27.5,77,8.1,11.2,1015.6,19.39,8.4
2019/10/9,27.5,74,0,13.7,1014.7,19.48,9
2019/10/10,27.4,76,0,10.8,1013.5,19.17,8.4
2019/10/11,28.3,75,0,8.3,1011.8,19.96,10.1
2019/10/12,27.9,80,2.9,6.7,1011.8,9.64,4.8
2019/10/13,26.5,84,17.5,8.8,1014.6,15.15,5
2019/10/14,25.6,82,53.1,9.5,1017.6,9.93,2.2
2019/10/15,25.7,70,8.7,12.1,1019,19.43,8.4
2019/10/16,25.1,63,0,12.7,1018.3,20.77,9.4
2019/10/17,25.6,66,0,9.9,1017.2,19.58,10.4
2019/10/18,26.1,66,0,7,1016.9,17.19,8.3
2019/10/19,25.5,70,0,8.9,1017.2,16.73,9
2019/10/20,24.9,74,1.6,9.7,1016.5,18.31,7.7
2019/10/21,24.7,70,0,9.8,1014,18.69,8.5
2019/10/22,24.2,66,0,9.8,1012.2,18.74,9.9
2019/10/23,24.8,70,0,11.1,1012.2,19.91,10.2
2019/10/24,25.6,69,0,11.1,1014.9,18.39,8.7
